date,product_id,store_id,quantity,price,promotion_flag
2025-02-22,P060,S01,42,212.93,0
2025-02-22,P060,S02,32,213.72,0
2025-02-22,P060,S03,25,403.5,0
2025-02-22,P060,S04,15,20.06,0
2025-02-22,P060,S05,28,112.61,0
2025-02-22,P060,S06,14,237.48,0
2025-02-22,P060,S07,20,231.09,0
2025-02-22,P060,S08,66,183.56,1
2025-02-22,P060,S09,78,391.86,1
2025-02-22,P060,S10,56,380.08,0
2025-02-23,P001,S01,53,446.26,0
2025-02-23,P001,S02,21,418.56,0
2025-02-23,P001,S03,41,335.99,0
2025-02-23,P001,S04,16,392.52,0
2025-02-23,P001,S05,36,469.76,0
2025-02-23,P001,S06,19,198.54,0
2025-02-23,P001,S07,37,392.75,0
2025-02-23,P001,S08,20,135.82,0
2025-02-23,P001,S09,57,99.73,0
2025-02-23,P001,S10,13,152.45,0
2025-02-23,P002,S01,46,485.06,0
2025-02-23,P002,S02,41,351.78,0
2025-02-23,P002,S03,46,271.42,0
2025-02-23,P002,S04,32,179.65,0
2025-02-23,P002,S05,31,476.33,0
2025-02-23,P002,S06,44,318.52,0
2025-02-23,P002,S07,33,290.65,1
2025-02-23,P002,S08,56,241.85,0
2025-02-23,P002,S09,40,95.83,0
2025-02-23,P002,S10,41,29.35,0
2025-02-23,P003,S01,39,464.53,0
2025-02-23,P003,S02,27,95.96,0
2025-02-23,P003,S03,27,364.32,1
2025-02-23,P003,S04,8,462.68,0
2025-02-23,P003,S05,54,214.19,0
2025-02-23,P003,S06,61,461.58,0
2025-02-23,P003,S07,39,461.81,0
2025-02-23,P003,S08,10,214.86,0
2025-02-23,P003,S09,28,247.12,0
2025-02-23,P003,S10,34,142.25,1
2025-02-23,P004,S01,45,319.09,0
2025-02-23,P004,S02,52,405.38,0
2025-02-23,P004,S03,75,22.16,1
2025-02-23,P004,S04,18,476.63,0
2025-02-23,P004,S05,47,344.67,1
2025-02-23,P004,S06,48,306.5,1
2025-02-23,P004,S07,7,65.02,0
2025-02-23,P004,S08,23,317.78,0
2025-02-23,P004,S09,19,61.0,0
2025-02-23,P004,S10,57,375.2,0
2025-02-23,P005,S01,25,231.42,0
2025-02-23,P005,S02,44,215.43,1
2025-02-23,P005,S03,45,351.99,0
2025-02-23,P005,S04,43,350.21,0
2025-02-23,P005,S05,59,48.3,0
2025-02-23,P005,S06,26,441.01,0
2025-02-23,P005,S07,41,222.54,0
2025-02-23,P005,S08,19,154.69,0
2025-02-23,P005,S09,57,484.54,0
2025-02-23,P005,S10,37,22.13,1
2025-02-23,P006,S01,44,56.51,0
2025-02-23,P006,S02,32,261.8,0
2025-02-23,P006,S03,46,204.42,1
2025-02-23,P006,S04,22,453.61,0
2025-02-23,P006,S05,57,83.99,0
2025-02-23,P006,S06,32,129.04,0
2025-02-23,P006,S07,16,349.92,0
2025-02-23,P006,S08,13,137.92,0
2025-02-23,P006,S09,51,143.38,0
2025-02-23,P006,S10,32,243.5,0
2025-02-23,P007,S01,31,209.08,0
2025-02-23,P007,S02,26,399.43,0
2025-02-23,P007,S03,71,236.3,1
2025-02-23,P007,S04,38,223.14,0
2025-02-23,P007,S05,37,272.42,0
2025-02-23,P007,S06,64,235.73,1
2025-02-23,P007,S07,14,325.65,1
2025-02-23,P007,S08,20,23.11,0
2025-02-23,P007,S09,22,408.31,0
2025-02-23,P007,S10,33,164.16,0
2025-02-23,P008,S01,63,27.23,0
2025-02-23,P008,S02,60,444.91,0
2025-02-23,P008,S03,27,470.03,0
2025-02-23,P008,S04,42,84.63,0
2025-02-23,P008,S05,26,101.84,0
2025-02-23,P008,S06,17,163.68,0
2025-02-23,P008,S07,27,435.69,1
2025-02-23,P008,S08,57,475.99,0
2025-02-23,P008,S09,57,117.27,0
2025-02-23,P008,S10,43,425.94,0
2025-02-23,P009,S01,68,225.01,1
2025-02-23,P009,S02,36,410.89,0
2025-02-23,P009,S03,33,185.38,0
2025-02-23,P009,S04,45,169.19,0
2025-02-23,P009,S05,59,418.98,0
2025-02-23,P009,S06,26,434.07,1
2025-02-23,P009,S07,8,275.59,1
2025-02-23,P009,S08,9,60.13,0
2025-02-23,P009,S09,47,90.02,0
2025-02-23,P009,S10,38,154.78,0
2025-02-23,P010,S01,38,161.76,1
2025-02-23,P010,S02,47,291.98,0
2025-02-23,P010,S03,58,423.88,0
2025-02-23,P010,S04,35,20.15,0
2025-02-23,P010,S05,74,46.82,1
2025-02-23,P010,S06,77,86.57,1
2025-02-23,P010,S07,53,262.42,0
2025-02-23,P010,S08,13,351.53,0
2025-02-23,P010,S09,15,174.16,0
2025-02-23,P010,S10,39,156.9,0
2025-02-23,P011,S01,39,470.13,0
2025-02-23,P011,S02,53,64.29,1
2025-02-23,P011,S03,64,390.28,0
2025-02-23,P011,S04,32,320.84,1
2025-02-23,P011,S05,38,336.09,0
2025-02-23,P011,S06,59,34.97,1
2025-02-23,P011,S07,33,25.06,0
2025-02-23,P011,S08,13,381.62,0
2025-02-23,P011,S09,30,75.37,0
2025-02-23,P011,S10,34,231.53,1
2025-02-23,P012,S01,45,138.68,0
2025-02-23,P012,S02,29,163.72,0
2025-02-23,P012,S03,25,371.13,0
2025-02-23,P012,S04,21,104.52,0
2025-02-23,P012,S05,12,366.26,0
2025-02-23,P012,S06,36,472.71,0
2025-02-23,P012,S07,10,363.34,0
2025-02-23,P012,S08,23,45.88,0
2025-02-23,P012,S09,33,151.03,0
2025-02-23,P012,S10,15,331.74,1
2025-02-23,P013,S01,21,495.13,0
2025-02-23,P013,S02,45,324.36,0
2025-02-23,P013,S03,33,98.66,0
2025-02-23,P013,S04,48,458.28,0
2025-02-23,P013,S05,18,453.2,0
2025-02-23,P013,S06,44,147.7,0
2025-02-23,P013,S07,27,92.5,0
2025-02-23,P013,S08,44,395.4,1
2025-02-23,P013,S09,22,184.65,1
2025-02-23,P013,S10,21,258.05,0
2025-02-23,P014,S01,47,127.43,0
2025-02-23,P014,S02,30,304.05,0
2025-02-23,P014,S03,22,342.31,0
2025-02-23,P014,S04,17,61.25,0
2025-02-23,P014,S05,15,409.03,0
2025-02-23,P014,S06,20,262.72,0
2025-02-23,P014,S07,14,384.43,0
2025-02-23,P014,S08,26,283.47,0
2025-02-23,P014,S09,50,42.11,0
2025-02-23,P014,S10,16,272.73,0
2025-02-23,P015,S01,34,227.32,0
2025-02-23,P015,S02,29,382.56,1
2025-02-23,P015,S03,14,439.7,0
2025-02-23,P015,S04,31,237.0,0
2025-02-23,P015,S05,41,255.12,0
2025-02-23,P015,S06,27,489.42,0
2025-02-23,P015,S07,38,439.17,0
2025-02-23,P015,S08,21,370.7,0
2025-02-23,P015,S09,24,419.44,0
2025-02-23,P015,S10,53,25.63,1
2025-02-23,P016,S01,53,162.73,1
2025-02-23,P016,S02,35,179.22,0
2025-02-23,P016,S03,33,353.8,0
2025-02-23,P016,S04,27,475.04,0
2025-02-23,P016,S05,52,307.28,0
2025-02-23,P016,S06,23,430.31,0
2025-02-23,P016,S07,22,492.1,0
2025-02-23,P016,S08,72,60.51,1
2025-02-23,P016,S09,19,390.99,0
2025-02-23,P016,S10,33,193.01,0
2025-02-23,P017,S01,47,333.72,0
2025-02-23,P017,S02,15,391.81,0
2025-02-23,P017,S03,44,301.66,0
2025-02-23,P017,S04,37,194.67,0
2025-02-23,P017,S05,37,477.03,0
2025-02-23,P017,S06,17,232.98,0
2025-02-23,P017,S07,10,384.08,0
2025-02-23,P017,S08,20,330.0,0
2025-02-23,P017,S09,26,380.19,0
2025-02-23,P017,S10,47,444.83,0
2025-02-23,P018,S01,31,362.94,0
2025-02-23,P018,S02,64,131.59,1
2025-02-23,P018,S03,51,229.73,0
2025-02-23,P018,S04,23,90.97,0
2025-02-23,P018,S05,13,237.43,0
2025-02-23,P018,S06,27,212.19,0
2025-02-23,P018,S07,6,338.53,0
2025-02-23,P018,S08,67,87.75,0
2025-02-23,P018,S09,37,257.55,0
2025-02-23,P018,S10,61,179.0,0
2025-02-23,P019,S01,46,107.92,0
2025-02-23,P019,S02,40,279.17,0
2025-02-23,P019,S03,34,219.91,0
2025-02-23,P019,S04,32,221.31,0
2025-02-23,P019,S05,41,36.43,0
2025-02-23,P019,S06,47,46.55,0
2025-02-23,P019,S07,10,242.96,0
2025-02-23,P019,S08,54,351.34,0
2025-02-23,P019,S09,50,462.33,0
2025-02-23,P019,S10,43,75.82,0
2025-02-23,P020,S01,71,168.09,1
2025-02-23,P020,S02,33,402.55,0
2025-02-23,P020,S03,40,120.06,0
2025-02-23,P020,S04,81,363.59,1
2025-02-23,P020,S05,47,359.74,0
2025-02-23,P020,S06,57,129.65,0
2025-02-23,P020,S07,35,121.77,1
2025-02-23,P020,S08,63,389.82,1
2025-02-23,P020,S09,18,455.79,0
2025-02-23,P020,S10,32,489.41,0
2025-02-23,P021,S01,46,262.82,1
2025-02-23,P021,S02,30,102.8,0
2025-02-23,P021,S03,65,138.03,1
2025-02-23,P021,S04,40,204.36,0
2025-02-23,P021,S05,22,375.63,0
2025-02-23,P021,S06,21,359.78,0
2025-02-23,P021,S07,15,162.29,0
2025-02-23,P021,S08,47,195.32,1
2025-02-23,P021,S09,61,106.94,0
2025-02-23,P021,S10,34,366.67,1
2025-02-23,P022,S01,19,499.27,0
2025-02-23,P022,S02,39,103.53,1
2025-02-23,P022,S03,15,497.18,0
2025-02-23,P022,S04,19,424.74,1
2025-02-23,P022,S05,35,372.87,0
2025-02-23,P022,S06,36,360.33,1
2025-02-23,P022,S07,40,243.87,0
2025-02-23,P022,S08,59,61.56,1
2025-02-23,P022,S09,30,259.09,1
2025-02-23,P022,S10,68,109.41,1
2025-02-23,P023,S01,24,26.09,1
2025-02-23,P023,S02,13,378.64,0
2025-02-23,P023,S03,23,316.23,0
2025-02-23,P023,S04,21,49.39,0
2025-02-23,P023,S05,15,179.96,0
2025-02-23,P023,S06,21,146.1,0
2025-02-23,P023,S07,41,174.46,0
2025-02-23,P023,S08,16,238.48,0
2025-02-23,P023,S09,49,429.1,1
2025-02-23,P023,S10,19,417.22,0
2025-02-23,P024,S01,21,381.93,0
2025-02-23,P024,S02,18,473.71,0
2025-02-23,P024,S03,56,326.16,0
2025-02-23,P024,S04,16,279.56,0
2025-02-23,P024,S05,47,71.68,1
2025-02-23,P024,S06,51,184.84,1
2025-02-23,P024,S07,26,312.06,0
2025-02-23,P024,S08,15,54.8,0
2025-02-23,P024,S09,36,228.66,0
2025-02-23,P024,S10,11,353.16,0
2025-02-23,P025,S01,31,314.97,0
2025-02-23,P025,S02,21,89.81,0
2025-02-23,P025,S03,23,206.67,0
2025-02-23,P025,S04,61,181.61,1
2025-02-23,P025,S05,33,118.71,1
2025-02-23,P025,S06,72,380.5,1
2025-02-23,P025,S07,52,24.02,0
2025-02-23,P025,S08,51,93.43,0
2025-02-23,P025,S09,53,397.76,0
2025-02-23,P025,S10,18,400.47,0
2025-02-23,P026,S01,17,74.08,0
2025-02-23,P026,S02,25,382.95,0
2025-02-23,P026,S03,24,82.54,0
2025-02-23,P026,S04,48,154.98,0
2025-02-23,P026,S05,23,400.78,0
2025-02-23,P026,S06,12,377.75,0
2025-02-23,P026,S07,35,452.28,0
2025-02-23,P026,S08,27,93.29,1
2025-02-23,P026,S09,21,283.81,0
2025-02-23,P026,S10,58,457.24,0
2025-02-23,P027,S01,18,368.75,1
2025-02-23,P027,S02,9,271.53,0
2025-02-23,P027,S03,25,142.68,0
2025-02-23,P027,S04,61,162.5,1
2025-02-23,P027,S05,38,405.6,0
2025-02-23,P027,S06,58,171.81,0
2025-02-23,P027,S07,24,424.95,0
2025-02-23,P027,S08,24,81.57,0
2025-02-23,P027,S09,97,315.1,1
2025-02-23,P027,S10,46,497.52,0
2025-02-23,P028,S01,30,291.86,1
2025-02-23,P028,S02,53,402.82,0
2025-02-23,P028,S03,30,279.43,0
2025-02-23,P028,S04,24,460.81,0
2025-02-23,P028,S05,40,499.7,0
2025-02-23,P028,S06,12,236.36,0
2025-02-23,P028,S07,31,319.62,0
2025-02-23,P028,S08,45,359.84,0
2025-02-23,P028,S09,7,362.46,0
2025-02-23,P028,S10,34,34.94,0
2025-02-23,P029,S01,51,213.34,0
2025-02-23,P029,S02,58,411.82,1
2025-02-23,P029,S03,68,229.13,1
2025-02-23,P029,S04,26,334.08,0
2025-02-23,P029,S05,38,203.81,1
2025-02-23,P029,S06,23,356.31,0
2025-02-23,P029,S07,18,37.54,0
2025-02-23,P029,S08,20,309.27,0
2025-02-23,P029,S09,47,410.64,0
2025-02-23,P029,S10,13,87.43,0
2025-02-23,P030,S01,16,447.33,0
2025-02-23,P030,S02,49,295.75,0
2025-02-23,P030,S03,45,168.75,0
2025-02-23,P030,S04,48,468.06,0
2025-02-23,P030,S05,10,489.01,0
2025-02-23,P030,S06,24,22.24,0
2025-02-23,P030,S07,20,247.28,1
2025-02-23,P030,S08,50,232.68,0
2025-02-23,P030,S09,12,122.27,0
2025-02-23,P030,S10,31,379.75,0
2025-02-23,P031,S01,20,301.35,0
2025-02-23,P031,S02,45,444.31,0
2025-02-23,P031,S03,49,44.22,1
2025-02-23,P031,S04,30,210.79,0
2025-02-23,P031,S05,25,153.04,1
2025-02-23,P031,S06,27,42.36,0
2025-02-23,P031,S07,9,294.62,0
2025-02-23,P031,S08,13,277.76,0
2025-02-23,P031,S09,8,44.02,0
2025-02-23,P031,S10,44,328.75,0
2025-02-23,P032,S01,28,381.19,0
2025-02-23,P032,S02,65,126.34,0
2025-02-23,P032,S03,24,186.69,0
2025-02-23,P032,S04,30,258.57,1
2025-02-23,P032,S05,19,37.33,0
2025-02-23,P032,S06,19,335.52,0
2025-02-23,P032,S07,27,252.73,1
2025-02-23,P032,S08,38,371.37,0
2025-02-23,P032,S09,23,371.08,0
2025-02-23,P032,S10,25,281.19,0
2025-02-23,P033,S01,25,353.8,1
2025-02-23,P033,S02,11,69.73,0
2025-02-23,P033,S03,35,131.61,0
2025-02-23,P033,S04,45,22.09,1
2025-02-23,P033,S05,35,345.82,1
2025-02-23,P033,S06,18,421.39,0
2025-02-23,P033,S07,36,132.26,0
2025-02-23,P033,S08,35,124.23,0
2025-02-23,P033,S09,22,121.64,0
2025-02-23,P033,S10,48,73.74,0
2025-02-23,P034,S01,39,273.27,0
2025-02-23,P034,S02,44,185.88,0
2025-02-23,P034,S03,24,64.51,0
2025-02-23,P034,S04,25,495.3,0
2025-02-23,P034,S05,27,186.39,1
2025-02-23,P034,S06,56,404.59,0
2025-02-23,P034,S07,65,52.34,1
2025-02-23,P034,S08,32,187.06,0
2025-02-23,P034,S09,40,355.73,0
2025-02-23,P034,S10,34,249.92,0
2025-02-23,P035,S01,33,115.98,1
2025-02-23,P035,S02,22,211.32,0
2025-02-23,P035,S03,25,323.13,0
2025-02-23,P035,S04,23,130.42,0
2025-02-23,P035,S05,12,184.19,0
2025-02-23,P035,S06,18,386.77,1
2025-02-23,P035,S07,38,434.64,0
2025-02-23,P035,S08,24,41.77,0
2025-02-23,P035,S09,52,338.06,0
2025-02-23,P035,S10,29,299.59,0
2025-02-23,P036,S01,63,238.78,1
2025-02-23,P036,S02,51,411.46,0
2025-02-23,P036,S03,53,300.59,0
2025-02-23,P036,S04,52,113.11,0
2025-02-23,P036,S05,14,240.25,0
2025-02-23,P036,S06,25,250.38,0
2025-02-23,P036,S07,47,220.69,0
2025-02-23,P036,S08,46,130.62,0
2025-02-23,P036,S09,17,355.4,0
2025-02-23,P036,S10,43,327.1,0
2025-02-23,P037,S01,18,152.06,0
2025-02-23,P037,S02,13,373.82,0
2025-02-23,P037,S03,22,79.79,0
2025-02-23,P037,S04,47,112.85,0
2025-02-23,P037,S05,34,214.31,0
2025-02-23,P037,S06,21,359.34,0
2025-02-23,P037,S07,68,331.26,1
2025-02-23,P037,S08,20,443.13,1
2025-02-23,P037,S09,32,209.37,0
2025-02-23,P037,S10,12,409.11,0
2025-02-23,P038,S01,16,369.13,1
2025-02-23,P038,S02,60,181.79,0
2025-02-23,P038,S03,53,310.54,0
2025-02-23,P038,S04,42,221.85,0
2025-02-23,P038,S05,29,295.54,0
2025-02-23,P038,S06,31,444.18,0
2025-02-23,P038,S07,35,104.93,0
2025-02-23,P038,S08,68,106.82,0
2025-02-23,P038,S09,44,236.82,0
2025-02-23,P038,S10,19,445.57,1
2025-02-23,P039,S01,52,458.51,0
2025-02-23,P039,S02,20,324.0,0
2025-02-23,P039,S03,38,75.99,0
2025-02-23,P039,S04,58,54.86,0
2025-02-23,P039,S05,43,227.58,0
2025-02-23,P039,S06,21,201.45,0
2025-02-23,P039,S07,80,19.24,1
2025-02-23,P039,S08,43,153.9,0
2025-02-23,P039,S09,29,66.93,0
2025-02-23,P039,S10,56,152.56,0
2025-02-23,P040,S01,11,350.85,0
2025-02-23,P040,S02,47,304.98,0
2025-02-23,P040,S03,51,191.63,0
2025-02-23,P040,S04,23,325.79,0
2025-02-23,P040,S05,34,163.09,0
2025-02-23,P040,S06,39,498.84,0
2025-02-23,P040,S07,51,95.7,0
2025-02-23,P040,S08,39,156.45,1
2025-02-23,P040,S09,66,429.86,1
2025-02-23,P040,S10,45,394.8,0
2025-02-23,P041,S01,55,46.69,0
2025-02-23,P041,S02,42,261.52,1
2025-02-23,P041,S03,15,205.08,0
2025-02-23,P041,S04,42,259.89,0
2025-02-23,P041,S05,54,476.49,0
2025-02-23,P041,S06,70,329.46,1
2025-02-23,P041,S07,55,209.37,1
2025-02-23,P041,S08,60,73.87,0
2025-02-23,P041,S09,40,204.99,0
2025-02-23,P041,S10,19,395.41,0
2025-02-23,P042,S01,25,188.64,0
2025-02-23,P042,S02,32,215.61,1
2025-02-23,P042,S03,44,182.72,0
2025-02-23,P042,S04,6,144.36,0
2025-02-23,P042,S05,27,360.68,0
2025-02-23,P042,S06,54,128.35,0
2025-02-23,P042,S07,26,63.07,1
2025-02-23,P042,S08,27,203.9,1
2025-02-23,P042,S09,72,370.25,1
2025-02-23,P042,S10,19,117.28,0
2025-02-23,P043,S01,19,154.35,0
2025-02-23,P043,S02,14,390.05,0
2025-02-23,P043,S03,54,58.75,1
2025-02-23,P043,S04,32,342.37,0
2025-02-23,P043,S05,48,231.37,1
2025-02-23,P043,S06,76,198.9,1
2025-02-23,P043,S07,56,348.34,0
2025-02-23,P043,S08,33,401.37,0
2025-02-23,P043,S09,41,222.06,0
2025-02-23,P043,S10,58,472.33,0
2025-02-23,P044,S01,60,433.32,1
2025-02-23,P044,S02,55,59.33,0
2025-02-23,P044,S03,13,66.91,0
2025-02-23,P044,S04,38,486.23,0
2025-02-23,P044,S05,37,488.27,0
2025-02-23,P044,S06,6,208.87,0
2025-02-23,P044,S07,53,242.37,0
2025-02-23,P044,S08,17,198.37,1
2025-02-23,P044,S09,14,21.32,0
2025-02-23,P044,S10,31,394.55,0
2025-02-23,P045,S01,36,36.6,0
2025-02-23,P045,S02,44,428.62,0
2025-02-23,P045,S03,22,300.13,0
2025-02-23,P045,S04,29,354.03,0
2025-02-23,P045,S05,37,340.59,0
2025-02-23,P045,S06,28,39.61,0
2025-02-23,P045,S07,36,432.09,0
2025-02-23,P045,S08,26,217.55,0
2025-02-23,P045,S09,39,201.43,0
2025-02-23,P045,S10,32,289.63,1
2025-02-23,P046,S01,36,280.29,0
2025-02-23,P046,S02,69,282.83,0
2025-02-23,P046,S03,55,63.3,1
2025-02-23,P046,S04,22,171.99,0
2025-02-23,P046,S05,60,444.16,0
2025-02-23,P046,S06,32,250.38,0
2025-02-23,P046,S07,67,352.74,1
2025-02-23,P046,S08,33,413.44,1
2025-02-23,P046,S09,21,133.05,0
2025-02-23,P046,S10,24,239.68,0
2025-02-23,P047,S01,35,270.07,0
2025-02-23,P047,S02,29,116.76,1
2025-02-23,P047,S03,45,131.76,1
2025-02-23,P047,S04,28,157.79,0
2025-02-23,P047,S05,14,20.24,0
2025-02-23,P047,S06,18,273.92,0
2025-02-23,P047,S07,31,131.19,0
2025-02-23,P047,S08,30,194.17,0
2025-02-23,P047,S09,32,75.76,0
2025-02-23,P047,S10,31,436.31,1
2025-02-23,P048,S01,56,303.05,0
2025-02-23,P048,S02,60,24.8,1
2025-02-23,P048,S03,52,428.92,0
2025-02-23,P048,S04,20,315.33,0
2025-02-23,P048,S05,50,262.35,0
2025-02-23,P048,S06,28,391.56,0
2025-02-23,P048,S07,28,122.06,1
2025-02-23,P048,S08,37,185.97,1
2025-02-23,P048,S09,40,345.49,0
2025-02-23,P048,S10,19,83.9,0
2025-02-23,P049,S01,42,234.97,0
2025-02-23,P049,S02,29,116.37,1
2025-02-23,P049,S03,55,84.94,1
2025-02-23,P049,S04,51,456.73,0
2025-02-23,P049,S05,35,102.59,0
2025-02-23,P049,S06,37,364.89,0
2025-02-23,P049,S07,26,88.05,0
2025-02-23,P049,S08,10,198.52,0
2025-02-23,P049,S09,48,391.45,0
2025-02-23,P049,S10,26,403.07,1
2025-02-23,P050,S01,35,207.8,0
2025-02-23,P050,S02,16,385.49,0
2025-02-23,P050,S03,12,95.39,0
2025-02-23,P050,S04,50,279.12,0
2025-02-23,P050,S05,56,124.17,1
2025-02-23,P050,S06,90,287.01,1
2025-02-23,P050,S07,55,252.77,0
2025-02-23,P050,S08,48,295.96,0
2025-02-23,P050,S09,60,279.63,1
2025-02-23,P050,S10,41,70.47,0
2025-02-23,P051,S01,17,120.1,1
2025-02-23,P051,S02,30,456.41,0
2025-02-23,P051,S03,38,349.31,1
2025-02-23,P051,S04,24,343.56,1
2025-02-23,P051,S05,27,181.85,0
2025-02-23,P051,S06,20,352.85,0
2025-02-23,P051,S07,20,82.95,0
2025-02-23,P051,S08,34,29.98,0
2025-02-23,P051,S09,15,375.12,0
2025-02-23,P051,S10,47,307.61,0
2025-02-23,P052,S01,10,104.36,0
2025-02-23,P052,S02,54,128.6,0
2025-02-23,P052,S03,81,302.92,1
2025-02-23,P052,S04,29,80.69,0
2025-02-23,P052,S05,26,53.16,0
2025-02-23,P052,S06,24,98.71,0
2025-02-23,P052,S07,48,83.35,0
2025-02-23,P052,S08,13,413.85,0
2025-02-23,P052,S09,78,419.43,1
2025-02-23,P052,S10,47,447.03,0
2025-02-23,P053,S01,50,366.21,0
2025-02-23,P053,S02,55,280.01,0
2025-02-23,P053,S03,25,223.28,1
2025-02-23,P053,S04,71,316.37,1
2025-02-23,P053,S05,23,481.74,0
2025-02-23,P053,S06,38,283.32,0
2025-02-23,P053,S07,46,346.67,0
2025-02-23,P053,S08,9,237.68,0
2025-02-23,P053,S09,30,104.31,0
2025-02-23,P053,S10,45,434.96,0
2025-02-23,P054,S01,15,113.11,0
2025-02-23,P054,S02,57,374.08,1
2025-02-23,P054,S03,31,317.41,0
2025-02-23,P054,S04,42,499.99,0
2025-02-23,P054,S05,46,345.21,0
2025-02-23,P054,S06,5,373.96,0
2025-02-23,P054,S07,37,177.02,0
2025-02-23,P054,S08,32,405.27,0
2025-02-23,P054,S09,17,178.76,0
2025-02-23,P054,S10,23,266.05,0
2025-02-23,P055,S01,49,467.61,0
2025-02-23,P055,S02,50,413.12,0
2025-02-23,P055,S03,55,129.05,0
2025-02-23,P055,S04,92,202.41,1
2025-02-23,P055,S05,30,259.13,1
2025-02-23,P055,S06,45,109.6,0
2025-02-23,P055,S07,45,358.31,0
2025-02-23,P055,S08,38,484.17,0
2025-02-23,P055,S09,66,136.58,0
2025-02-23,P055,S10,48,456.25,0
2025-02-23,P056,S01,20,285.7,1
2025-02-23,P056,S02,51,112.32,0
2025-02-23,P056,S03,53,444.89,0
2025-02-23,P056,S04,17,230.33,0
2025-02-23,P056,S05,13,330.88,0
2025-02-23,P056,S06,22,234.55,0
2025-02-23,P056,S07,46,63.73,0
2025-02-23,P056,S08,31,20.53,1
2025-02-23,P056,S09,54,179.13,0
2025-02-23,P056,S10,14,306.79,0
2025-02-23,P057,S01,60,248.61,0
2025-02-23,P057,S02,47,22.47,1
2025-02-23,P057,S03,64,369.41,1
2025-02-23,P057,S04,32,67.63,1
2025-02-23,P057,S05,45,43.23,0
2025-02-23,P057,S06,30,388.33,0
2025-02-23,P057,S07,35,278.09,0
2025-02-23,P057,S08,43,198.19,0
2025-02-23,P057,S09,6,300.91,0
2025-02-23,P057,S10,75,432.68,1
2025-02-23,P058,S01,50,301.01,0
2025-02-23,P058,S02,58,365.81,0
2025-02-23,P058,S03,19,392.71,0
2025-02-23,P058,S04,34,285.25,0
2025-02-23,P058,S05,8,491.76,0
2025-02-23,P058,S06,56,329.62,0
2025-02-23,P058,S07,44,437.35,0
2025-02-23,P058,S08,53,185.37,0
2025-02-23,P058,S09,48,307.86,0
2025-02-23,P058,S10,36,29.38,0
2025-02-23,P059,S01,11,272.63,0
2025-02-23,P059,S02,29,115.96,1
2025-02-23,P059,S03,57,431.57,0
2025-02-23,P059,S04,47,118.66,0
2025-02-23,P059,S05,42,120.69,0
2025-02-23,P059,S06,70,463.37,0
2025-02-23,P059,S07,44,70.42,0
2025-02-23,P059,S08,23,369.52,0
2025-02-23,P059,S09,46,288.67,0
2025-02-23,P059,S10,13,235.56,0
2025-02-23,P060,S01,25,33.76,0
2025-02-23,P060,S02,56,360.89,0
2025-02-23,P060,S03,41,184.79,0
2025-02-23,P060,S04,12,401.58,0
2025-02-23,P060,S05,16,427.01,0
2025-02-23,P060,S06,49,215.54,0
2025-02-23,P060,S07,49,356.67,0
2025-02-23,P060,S08,26,276.25,0
2025-02-23,P060,S09,37,154.56,1
2025-02-23,P060,S10,53,209.77,1
2025-02-24,P001,S01,31,350.49,0
2025-02-24,P001,S02,40,454.13,0
2025-02-24,P001,S03,44,434.27,0
2025-02-24,P001,S04,45,58.59,0
2025-02-24,P001,S05,40,71.7,0
2025-02-24,P001,S06,13,411.33,0
2025-02-24,P001,S07,21,306.45,0
2025-02-24,P001,S08,39,157.55,0
2025-02-24,P001,S09,16,279.59,0
2025-02-24,P001,S10,18,307.82,1
2025-02-24,P002,S01,20,245.34,0
2025-02-24,P002,S02,29,197.42,0
2025-02-24,P002,S03,40,298.9,1
2025-02-24,P002,S04,54,340.78,1
2025-02-24,P002,S05,26,350.2,0
2025-02-24,P002,S06,28,73.44,0
2025-02-24,P002,S07,56,51.26,0
2025-02-24,P002,S08,29,126.67,0
2025-02-24,P002,S09,22,203.46,0
2025-02-24,P002,S10,16,471.44,0
2025-02-24,P003,S01,24,463.38,0
2025-02-24,P003,S02,21,60.69,0
2025-02-24,P003,S03,21,276.8,0
2025-02-24,P003,S04,22,146.03,0
2025-02-24,P003,S05,31,426.17,0
2025-02-24,P003,S06,25,177.27,0
2025-02-24,P003,S07,35,83.79,0
2025-02-24,P003,S08,42,431.21,1
2025-02-24,P003,S09,45,60.94,0
2025-02-24,P003,S10,28,51.96,0
2025-02-24,P004,S01,66,414.79,1
2025-02-24,P004,S02,6,111.95,0
2025-02-24,P004,S03,42,267.14,0
2025-02-24,P004,S04,20,126.21,0
2025-02-24,P004,S05,38,328.14,0
2025-02-24,P004,S06,44,283.5,0
2025-02-24,P004,S07,39,393.61,0
2025-02-24,P004,S08,22,250.0,0
2025-02-24,P004,S09,34,151.52,0
2025-02-24,P004,S10,41,30.96,0
2025-02-24,P005,S01,40,243.81,1
2025-02-24,P005,S02,17,249.98,0
2025-02-24,P005,S03,50,27.79,0
2025-02-24,P005,S04,40,385.9,0
2025-02-24,P005,S05,30,203.88,0
2025-02-24,P005,S06,53,205.28,0
2025-02-24,P005,S07,27,200.87,0
2025-02-24,P005,S08,45,129.26,0
2025-02-24,P005,S09,35,112.59,0
2025-02-24,P005,S10,45,271.44,0
2025-02-24,P006,S01,24,276.37,0
2025-02-24,P006,S02,51,341.56,1
2025-02-24,P006,S03,18,205.4,0
2025-02-24,P006,S04,47,428.92,0
2025-02-24,P006,S05,35,213.28,0
