date,product_id,store_id,inventory
2025-06-05,P014,S03,151
2025-06-05,P014,S04,88
2025-06-05,P014,S05,107
2025-06-05,P014,S06,105
2025-06-05,P014,S07,89
2025-06-05,P014,S08,121
2025-06-05,P014,S09,100
2025-06-05,P014,S10,142
2025-06-05,P015,S01,79
2025-06-05,P015,S02,213
2025-06-05,P015,S03,318
2025-06-05,P015,S04,169
2025-06-05,P015,S05,38
2025-06-05,P015,S06,242
2025-06-05,P015,S07,224
2025-06-05,P015,S08,280
2025-06-05,P015,S09,93
2025-06-05,P015,S10,79
2025-06-05,P016,S01,119
2025-06-05,P016,S02,37
2025-06-05,P016,S03,181
2025-06-05,P016,S04,211
2025-06-05,P016,S05,78
2025-06-05,P016,S06,175
2025-06-05,P016,S07,63
2025-06-05,P016,S08,163
2025-06-05,P016,S09,112
2025-06-05,P016,S10,249
2025-06-05,P017,S01,91
2025-06-05,P017,S02,125
2025-06-05,P017,S03,172
2025-06-05,P017,S04,28
2025-06-05,P017,S05,84
2025-06-05,P017,S06,79
2025-06-05,P017,S07,221
2025-06-05,P017,S08,136
2025-06-05,P017,S09,149
2025-06-05,P017,S10,203
2025-06-05,P018,S01,74
2025-06-05,P018,S02,187
2025-06-05,P018,S03,165
2025-06-05,P018,S04,50
2025-06-05,P018,S05,235
2025-06-05,P018,S06,56
2025-06-05,P018,S07,95
2025-06-05,P018,S08,60
2025-06-05,P018,S09,127
2025-06-05,P018,S10,58
2025-06-05,P019,S01,56
2025-06-05,P019,S02,31
2025-06-05,P019,S03,72
2025-06-05,P019,S04,37
2025-06-05,P019,S05,85
2025-06-05,P019,S06,74
2025-06-05,P019,S07,99
2025-06-05,P019,S08,277
2025-06-05,P019,S09,138
2025-06-05,P019,S10,142
2025-06-05,P020,S01,165
2025-06-05,P020,S02,224
2025-06-05,P020,S03,109
2025-06-05,P020,S04,88
2025-06-05,P020,S05,311
2025-06-05,P020,S06,21
2025-06-05,P020,S07,65
2025-06-05,P020,S08,177
2025-06-05,P020,S09,73
2025-06-05,P020,S10,95
2025-06-05,P021,S01,241
2025-06-05,P021,S02,99
2025-06-05,P021,S03,144
2025-06-05,P021,S04,70
2025-06-05,P021,S05,171
2025-06-05,P021,S06,155
2025-06-05,P021,S07,367
2025-06-05,P021,S08,41
2025-06-05,P021,S09,170
2025-06-05,P021,S10,94
2025-06-05,P022,S01,160
2025-06-05,P022,S02,69
2025-06-05,P022,S03,277
2025-06-05,P022,S04,56
2025-06-05,P022,S05,142
2025-06-05,P022,S06,115
2025-06-05,P022,S07,235
2025-06-05,P022,S08,66
2025-06-05,P022,S09,85
2025-06-05,P022,S10,215
2025-06-05,P023,S01,71
2025-06-05,P023,S02,116
2025-06-05,P023,S03,100
2025-06-05,P023,S04,41
2025-06-05,P023,S05,172
2025-06-05,P023,S06,287
2025-06-05,P023,S07,73
2025-06-05,P023,S08,157
2025-06-05,P023,S09,52
2025-06-05,P023,S10,149
2025-06-05,P024,S01,253
2025-06-05,P024,S02,144
2025-06-05,P024,S03,151
2025-06-05,P024,S04,46
2025-06-05,P024,S05,223
2025-06-05,P024,S06,218
2025-06-05,P024,S07,66
2025-06-05,P024,S08,139
2025-06-05,P024,S09,125
2025-06-05,P024,S10,159
2025-06-05,P025,S01,54
2025-06-05,P025,S02,109
2025-06-05,P025,S03,215
2025-06-05,P025,S04,108
2025-06-05,P025,S05,55
2025-06-05,P025,S06,94
2025-06-05,P025,S07,70
2025-06-05,P025,S08,39
2025-06-05,P025,S09,68
2025-06-05,P025,S10,367
2025-06-05,P026,S01,109
2025-06-05,P026,S02,24
2025-06-05,P026,S03,122
2025-06-05,P026,S04,104
2025-06-05,P026,S05,68
2025-06-05,P026,S06,59
2025-06-05,P026,S07,330
2025-06-05,P026,S08,75
2025-06-05,P026,S09,224
2025-06-05,P026,S10,161
2025-06-05,P027,S01,90
2025-06-05,P027,S02,220
2025-06-05,P027,S03,223
2025-06-05,P027,S04,93
2025-06-05,P027,S05,72
2025-06-05,P027,S06,35
2025-06-05,P027,S07,25
2025-06-05,P027,S08,55
2025-06-05,P027,S09,108
2025-06-05,P027,S10,144
2025-06-05,P028,S01,167
2025-06-05,P028,S02,38
2025-06-05,P028,S03,199
2025-06-05,P028,S04,77
2025-06-05,P028,S05,345
2025-06-05,P028,S06,230
2025-06-05,P028,S07,111
2025-06-05,P028,S08,87
2025-06-05,P028,S09,194
2025-06-05,P028,S10,255
2025-06-05,P029,S01,61
2025-06-05,P029,S02,89
2025-06-05,P029,S03,215
2025-06-05,P029,S04,173
2025-06-05,P029,S05,155
2025-06-05,P029,S06,156
2025-06-05,P029,S07,89
2025-06-05,P029,S08,253
2025-06-05,P029,S09,295
2025-06-05,P029,S10,233
2025-06-05,P030,S01,335
2025-06-05,P030,S02,228
2025-06-05,P030,S03,140
2025-06-05,P030,S04,163
2025-06-05,P030,S05,108
2025-06-05,P030,S06,182
2025-06-05,P030,S07,235
2025-06-05,P030,S08,86
2025-06-05,P030,S09,71
2025-06-05,P030,S10,91
2025-06-05,P031,S01,131
2025-06-05,P031,S02,266
2025-06-05,P031,S03,115
2025-06-05,P031,S04,92
2025-06-05,P031,S05,74
2025-06-05,P031,S06,128
2025-06-05,P031,S07,101
2025-06-05,P031,S08,145
2025-06-05,P031,S09,134
2025-06-05,P031,S10,386
2025-06-05,P032,S01,70
2025-06-05,P032,S02,200
2025-06-05,P032,S03,122
2025-06-05,P032,S04,161
2025-06-05,P032,S05,35
2025-06-05,P032,S06,102
2025-06-05,P032,S07,48
2025-06-05,P032,S08,64
2025-06-05,P032,S09,138
2025-06-05,P032,S10,255
2025-06-05,P033,S01,242
2025-06-05,P033,S02,154
2025-06-05,P033,S03,103
2025-06-05,P033,S04,46
2025-06-05,P033,S05,72
2025-06-05,P033,S06,146
2025-06-05,P033,S07,306
2025-06-05,P033,S08,248
2025-06-05,P033,S09,162
2025-06-05,P033,S10,372
2025-06-05,P034,S01,132
2025-06-05,P034,S02,173
2025-06-05,P034,S03,85
2025-06-05,P034,S04,60
2025-06-05,P034,S05,354
2025-06-05,P034,S06,304
2025-06-05,P034,S07,75
2025-06-05,P034,S08,205
2025-06-05,P034,S09,281
2025-06-05,P034,S10,63
2025-06-05,P035,S01,78
2025-06-05,P035,S02,273
2025-06-05,P035,S03,281
2025-06-05,P035,S04,162
2025-06-05,P035,S05,279
2025-06-05,P035,S06,115
2025-06-05,P035,S07,55
2025-06-05,P035,S08,92
2025-06-05,P035,S09,116
2025-06-05,P035,S10,231
2025-06-05,P036,S01,95
2025-06-05,P036,S02,36
2025-06-05,P036,S03,74
2025-06-05,P036,S04,48
2025-06-05,P036,S05,64
2025-06-05,P036,S06,30
2025-06-05,P036,S07,189
2025-06-05,P036,S08,73
2025-06-05,P036,S09,199
2025-06-05,P036,S10,142
2025-06-05,P037,S01,86
2025-06-05,P037,S02,114
2025-06-05,P037,S03,111
2025-06-05,P037,S04,117
2025-06-05,P037,S05,134
2025-06-05,P037,S06,238
2025-06-05,P037,S07,50
2025-06-05,P037,S08,69
2025-06-05,P037,S09,193
2025-06-05,P037,S10,108
2025-06-05,P038,S01,278
2025-06-05,P038,S02,146
2025-06-05,P038,S03,101
2025-06-05,P038,S04,206
2025-06-05,P038,S05,181
2025-06-05,P038,S06,232
2025-06-05,P038,S07,119
2025-06-05,P038,S08,67
2025-06-05,P038,S09,27
2025-06-05,P038,S10,78
2025-06-05,P039,S01,63
2025-06-05,P039,S02,320
2025-06-05,P039,S03,117
2025-06-05,P039,S04,263
2025-06-05,P039,S05,264
2025-06-05,P039,S06,176
2025-06-05,P039,S07,39
2025-06-05,P039,S08,170
2025-06-05,P039,S09,351
2025-06-05,P039,S10,267
2025-06-05,P040,S01,92
2025-06-05,P040,S02,113
2025-06-05,P040,S03,139
2025-06-05,P040,S04,98
2025-06-05,P040,S05,270
2025-06-05,P040,S06,90
2025-06-05,P040,S07,199
2025-06-05,P040,S08,84
2025-06-05,P040,S09,68
2025-06-05,P040,S10,78
2025-06-05,P041,S01,101
2025-06-05,P041,S02,92
2025-06-05,P041,S03,237
2025-06-05,P041,S04,170
2025-06-05,P041,S05,54
2025-06-05,P041,S06,158
2025-06-05,P041,S07,233
2025-06-05,P041,S08,297
2025-06-05,P041,S09,19
2025-06-05,P041,S10,24
2025-06-05,P042,S01,68
2025-06-05,P042,S02,156
2025-06-05,P042,S03,59
2025-06-05,P042,S04,177
2025-06-05,P042,S05,24
2025-06-05,P042,S06,393
2025-06-05,P042,S07,47
2025-06-05,P042,S08,38
2025-06-05,P042,S09,90
2025-06-05,P042,S10,368
2025-06-05,P043,S01,268
2025-06-05,P043,S02,77
2025-06-05,P043,S03,224
2025-06-05,P043,S04,123
2025-06-05,P043,S05,186
2025-06-05,P043,S06,137
2025-06-05,P043,S07,214
2025-06-05,P043,S08,79
2025-06-05,P043,S09,245
2025-06-05,P043,S10,56
2025-06-05,P044,S01,104
2025-06-05,P044,S02,62
2025-06-05,P044,S03,76
2025-06-05,P044,S04,347
2025-06-05,P044,S05,42
2025-06-05,P044,S06,352
2025-06-05,P044,S07,318
2025-06-05,P044,S08,143
2025-06-05,P044,S09,199
2025-06-05,P044,S10,114
2025-06-05,P045,S01,145
2025-06-05,P045,S02,180
2025-06-05,P045,S03,146
2025-06-05,P045,S04,114
2025-06-05,P045,S05,91
2025-06-05,P045,S06,79
2025-06-05,P045,S07,132
2025-06-05,P045,S08,132
2025-06-05,P045,S09,84
2025-06-05,P045,S10,83
2025-06-05,P046,S01,56
2025-06-05,P046,S02,101
2025-06-05,P046,S03,29
2025-06-05,P046,S04,324
2025-06-05,P046,S05,132
2025-06-05,P046,S06,293
2025-06-05,P046,S07,152
2025-06-05,P046,S08,192
2025-06-05,P046,S09,237
2025-06-05,P046,S10,207
2025-06-05,P047,S01,87
2025-06-05,P047,S02,111
2025-06-05,P047,S03,85
2025-06-05,P047,S04,124
2025-06-05,P047,S05,117
2025-06-05,P047,S06,90
2025-06-05,P047,S07,251
2025-06-05,P047,S08,140
2025-06-05,P047,S09,90
2025-06-05,P047,S10,286
2025-06-05,P048,S01,52
2025-06-05,P048,S02,120
2025-06-05,P048,S03,233
2025-06-05,P048,S04,75
2025-06-05,P048,S05,65
2025-06-05,P048,S06,60
2025-06-05,P048,S07,85
2025-06-05,P048,S08,295
2025-06-05,P048,S09,230
2025-06-05,P048,S10,30
2025-06-05,P049,S01,46
2025-06-05,P049,S02,61
2025-06-05,P049,S03,193
2025-06-05,P049,S04,100
2025-06-05,P049,S05,116
2025-06-05,P049,S06,223
2025-06-05,P049,S07,75
2025-06-05,P049,S08,96
2025-06-05,P049,S09,70
2025-06-05,P049,S10,87
2025-06-05,P050,S01,218
2025-06-05,P050,S02,23
2025-06-05,P050,S03,104
2025-06-05,P050,S04,52
2025-06-05,P050,S05,294
2025-06-05,P050,S06,288
2025-06-05,P050,S07,82
2025-06-05,P050,S08,105
2025-06-05,P050,S09,52
2025-06-05,P050,S10,80
2025-06-05,P051,S01,57
2025-06-05,P051,S02,42
2025-06-05,P051,S03,25
2025-06-05,P051,S04,80
2025-06-05,P051,S05,47
2025-06-05,P051,S06,188
2025-06-05,P051,S07,264
2025-06-05,P051,S08,172
2025-06-05,P051,S09,167
2025-06-05,P051,S10,158
2025-06-05,P052,S01,165
2025-06-05,P052,S02,173
2025-06-05,P052,S03,85
2025-06-05,P052,S04,148
2025-06-05,P052,S05,69
2025-06-05,P052,S06,342
2025-06-05,P052,S07,273
2025-06-05,P052,S08,126
2025-06-05,P052,S09,105
2025-06-05,P052,S10,253
2025-06-05,P053,S01,60
2025-06-05,P053,S02,194
2025-06-05,P053,S03,91
2025-06-05,P053,S04,85
2025-06-05,P053,S05,65
2025-06-05,P053,S06,303
2025-06-05,P053,S07,91
2025-06-05,P053,S08,133
2025-06-05,P053,S09,55
2025-06-05,P053,S10,56
2025-06-05,P054,S01,216
2025-06-05,P054,S02,237
2025-06-05,P054,S03,233
2025-06-05,P054,S04,40
2025-06-05,P054,S05,67
2025-06-05,P054,S06,187
2025-06-05,P054,S07,62
2025-06-05,P054,S08,71
2025-06-05,P054,S09,140
2025-06-05,P054,S10,136
2025-06-05,P055,S01,38
2025-06-05,P055,S02,59
2025-06-05,P055,S03,226
2025-06-05,P055,S04,55
2025-06-05,P055,S05,132
2025-06-05,P055,S06,93
2025-06-05,P055,S07,265
2025-06-05,P055,S08,129
2025-06-05,P055,S09,52
2025-06-05,P055,S10,83
2025-06-05,P056,S01,91
2025-06-05,P056,S02,205
2025-06-05,P056,S03,209
2025-06-05,P056,S04,363
2025-06-05,P056,S05,92
2025-06-05,P056,S06,111
2025-06-05,P056,S07,202
2025-06-05,P056,S08,399
2025-06-05,P056,S09,78
2025-06-05,P056,S10,268
2025-06-05,P057,S01,47
2025-06-05,P057,S02,310
2025-06-05,P057,S03,38
2025-06-05,P057,S04,331
2025-06-05,P057,S05,102
2025-06-05,P057,S06,152
2025-06-05,P057,S07,282
2025-06-05,P057,S08,80
2025-06-05,P057,S09,32
2025-06-05,P057,S10,242
2025-06-05,P058,S01,72
2025-06-05,P058,S02,192
2025-06-05,P058,S03,222
2025-06-05,P058,S04,9
2025-06-05,P058,S05,57
2025-06-05,P058,S06,91
2025-06-05,P058,S07,43
2025-06-05,P058,S08,61
2025-06-05,P058,S09,36
2025-06-05,P058,S10,77
2025-06-05,P059,S01,72
2025-06-05,P059,S02,233
2025-06-05,P059,S03,56
2025-06-05,P059,S04,60
2025-06-05,P059,S05,48
2025-06-05,P059,S06,98
2025-06-05,P059,S07,123
2025-06-05,P059,S08,175
2025-06-05,P059,S09,252
2025-06-05,P059,S10,245
2025-06-05,P060,S01,269
2025-06-05,P060,S02,62
2025-06-05,P060,S03,77
2025-06-05,P060,S04,50
2025-06-05,P060,S05,37
2025-06-05,P060,S06,118
2025-06-05,P060,S07,371
2025-06-05,P060,S08,90
2025-06-05,P060,S09,76
2025-06-05,P060,S10,70
2025-06-06,P001,S01,186
2025-06-06,P001,S02,93
2025-06-06,P001,S03,164
2025-06-06,P001,S04,253
2025-06-06,P001,S05,192
2025-06-06,P001,S06,105
2025-06-06,P001,S07,266
2025-06-06,P001,S08,98
2025-06-06,P001,S09,186
2025-06-06,P001,S10,122
2025-06-06,P002,S01,191
2025-06-06,P002,S02,304
2025-06-06,P002,S03,147
2025-06-06,P002,S04,69
2025-06-06,P002,S05,190
2025-06-06,P002,S06,227
2025-06-06,P002,S07,115
2025-06-06,P002,S08,69
2025-06-06,P002,S09,109
2025-06-06,P002,S10,123
2025-06-06,P003,S01,300
2025-06-06,P003,S02,133
2025-06-06,P003,S03,430
2025-06-06,P003,S04,132
2025-06-06,P003,S05,132
2025-06-06,P003,S06,61
2025-06-06,P003,S07,345
2025-06-06,P003,S08,83
2025-06-06,P003,S09,179
2025-06-06,P003,S10,101
2025-06-06,P004,S01,74
2025-06-06,P004,S02,102
2025-06-06,P004,S03,21
2025-06-06,P004,S04,166
2025-06-06,P004,S05,215
2025-06-06,P004,S06,81
2025-06-06,P004,S07,31
2025-06-06,P004,S08,92
2025-06-06,P004,S09,184
2025-06-06,P004,S10,114
2025-06-06,P005,S01,447
2025-06-06,P005,S02,275
2025-06-06,P005,S03,300
2025-06-06,P005,S04,119
2025-06-06,P005,S05,152
2025-06-06,P005,S06,100
2025-06-06,P005,S07,211
2025-06-06,P005,S08,234
2025-06-06,P005,S09,229
2025-06-06,P005,S10,85
2025-06-06,P006,S01,32
2025-06-06,P006,S02,76
2025-06-06,P006,S03,205
2025-06-06,P006,S04,67
2025-06-06,P006,S05,134
2025-06-06,P006,S06,70
2025-06-06,P006,S07,30
2025-06-06,P006,S08,291
2025-06-06,P006,S09,205
2025-06-06,P006,S10,66
2025-06-06,P007,S01,137
2025-06-06,P007,S02,93
2025-06-06,P007,S03,92
2025-06-06,P007,S04,158
2025-06-06,P007,S05,113
2025-06-06,P007,S06,202
2025-06-06,P007,S07,465
2025-06-06,P007,S08,9
2025-06-06,P007,S09,297
2025-06-06,P007,S10,175
2025-06-06,P008,S01,85
2025-06-06,P008,S02,76
2025-06-06,P008,S03,26
2025-06-06,P008,S04,175
2025-06-06,P008,S05,335
2025-06-06,P008,S06,155
2025-06-06,P008,S07,148
2025-06-06,P008,S08,147
2025-06-06,P008,S09,166
2025-06-06,P008,S10,234
2025-06-06,P009,S01,120
2025-06-06,P009,S02,224
2025-06-06,P009,S03,207
2025-06-06,P009,S04,97
2025-06-06,P009,S05,80
2025-06-06,P009,S06,179
2025-06-06,P009,S07,265
2025-06-06,P009,S08,340
2025-06-06,P009,S09,135
2025-06-06,P009,S10,306
2025-06-06,P010,S01,119
2025-06-06,P010,S02,125
2025-06-06,P010,S03,37
2025-06-06,P010,S04,230
2025-06-06,P010,S05,232
2025-06-06,P010,S06,310
2025-06-06,P010,S07,72
2025-06-06,P010,S08,43
2025-06-06,P010,S09,150
2025-06-06,P010,S10,52
2025-06-06,P011,S01,122
2025-06-06,P011,S02,357
2025-06-06,P011,S03,151
2025-06-06,P011,S04,93
2025-06-06,P011,S05,116
2025-06-06,P011,S06,223
2025-06-06,P011,S07,46
2025-06-06,P011,S08,300
2025-06-06,P011,S09,205
2025-06-06,P011,S10,256
2025-06-06,P012,S01,245
2025-06-06,P012,S02,184
2025-06-06,P012,S03,71
2025-06-06,P012,S04,104
2025-06-06,P012,S05,148
2025-06-06,P012,S06,50
2025-06-06,P012,S07,391
2025-06-06,P012,S08,134
2025-06-06,P012,S09,77
2025-06-06,P012,S10,58
2025-06-06,P013,S01,96
2025-06-06,P013,S02,84
2025-06-06,P013,S03,170
2025-06-06,P013,S04,211
2025-06-06,P013,S05,150
2025-06-06,P013,S06,307
2025-06-06,P013,S07,41
2025-06-06,P013,S08,145
2025-06-06,P013,S09,76
2025-06-06,P013,S10,156
2025-06-06,P014,S01,90
2025-06-06,P014,S02,116
2025-06-06,P014,S03,82
2025-06-06,P014,S04,29
2025-06-06,P014,S05,131
2025-06-06,P014,S06,127
2025-06-06,P014,S07,201
2025-06-06,P014,S08,232
2025-06-06,P014,S09,283
2025-06-06,P014,S10,361
2025-06-06,P015,S01,78
2025-06-06,P015,S02,239
2025-06-06,P015,S03,135
2025-06-06,P015,S04,154
2025-06-06,P015,S05,224
2025-06-06,P015,S06,154
2025-06-06,P015,S07,227
2025-06-06,P015,S08,42
2025-06-06,P015,S09,233
2025-06-06,P015,S10,277
2025-06-06,P016,S01,119
2025-06-06,P016,S02,416
2025-06-06,P016,S03,46
2025-06-06,P016,S04,135
2025-06-06,P016,S05,236
2025-06-06,P016,S06,179
2025-06-06,P016,S07,190
2025-06-06,P016,S08,190
2025-06-06,P016,S09,112
2025-06-06,P016,S10,30
2025-06-06,P017,S01,124
2025-06-06,P017,S02,49
2025-06-06,P017,S03,100
2025-06-06,P017,S04,126
2025-06-06,P017,S05,70
2025-06-06,P017,S06,108
2025-06-06,P017,S07,119
2025-06-06,P017,S08,146
2025-06-06,P017,S09,53
2025-06-06,P017,S10,273
2025-06-06,P018,S01,149
2025-06-06,P018,S02,106
2025-06-06,P018,S03,123
2025-06-06,P018,S04,170
2025-06-06,P018,S05,120
2025-06-06,P018,S06,141
2025-06-06,P018,S07,55
2025-06-06,P018,S08,109
2025-06-06,P018,S09,96
2025-06-06,P018,S10,161
2025-06-06,P019,S01,137
2025-06-06,P019,S02,154
2025-06-06,P019,S03,219
2025-06-06,P019,S04,229
2025-06-06,P019,S05,221
2025-06-06,P019,S06,88
2025-06-06,P019,S07,61
2025-06-06,P019,S08,151
2025-06-06,P019,S09,128
2025-06-06,P019,S10,246
2025-06-06,P020,S01,129
2025-06-06,P020,S02,185
2025-06-06,P020,S03,68
2025-06-06,P020,S04,234
2025-06-06,P020,S05,57
2025-06-06,P020,S06,219
2025-06-06,P020,S07,180
2025-06-06,P020,S08,65
2025-06-06,P020,S09,161
2025-06-06,P020,S10,136
2025-06-06,P021,S01,166
2025-06-06,P021,S02,272
2025-06-06,P021,S03,170
2025-06-06,P021,S04,278
2025-06-06,P021,S05,223
2025-06-06,P021,S06,109
2025-06-06,P021,S07,56
2025-06-06,P021,S08,225
2025-06-06,P021,S09,85
2025-06-06,P021,S10,184
2025-06-06,P022,S01,89
2025-06-06,P022,S02,143
2025-06-06,P022,S03,149
2025-06-06,P022,S04,30
2025-06-06,P022,S05,133
2025-06-06,P022,S06,150
2025-06-06,P022,S07,95
2025-06-06,P022,S08,66
2025-06-06,P022,S09,132
2025-06-06,P022,S10,108
2025-06-06,P023,S01,203
2025-06-06,P023,S02,50
2025-06-06,P023,S03,340
2025-06-06,P023,S04,248
2025-06-06,P023,S05,108
2025-06-06,P023,S06,63
2025-06-06,P023,S07,104
2025-06-06,P023,S08,28
2025-06-06,P023,S09,160
2025-06-06,P023,S10,50
2025-06-06,P024,S01,404
2025-06-06,P024,S02,37
2025-06-06,P024,S03,216
2025-06-06,P024,S04,46
2025-06-06,P024,S05,55
2025-06-06,P024,S06,95
2025-06-06,P024,S07,35
2025-06-06,P024,S08,72
2025-06-06,P024,S09,284
2025-06-06,P024,S10,123
2025-06-06,P025,S01,259
2025-06-06,P025,S02,70
2025-06-06,P025,S03,156
2025-06-06,P025,S04,70
2025-06-06,P025,S05,113
2025-06-06,P025,S06,183
2025-06-06,P025,S07,82
2025-06-06,P025,S08,199
2025-06-06,P025,S09,72
2025-06-06,P025,S10,32
2025-06-06,P026,S01,285
2025-06-06,P026,S02,111
2025-06-06,P026,S03,121
2025-06-06,P026,S04,88
2025-06-06,P026,S05,236
2025-06-06,P026,S06,123
2025-06-06,P026,S07,339
2025-06-06,P026,S08,79
2025-06-06,P026,S09,121
2025-06-06,P026,S10,224
2025-06-06,P027,S01,43
2025-06-06,P027,S02,49
2025-06-06,P027,S03,86
2025-06-06,P027,S04,54
2025-06-06,P027,S05,225
2025-06-06,P027,S06,159
2025-06-06,P027,S07,168
2025-06-06,P027,S08,144
2025-06-06,P027,S09,29
2025-06-06,P027,S10,78
2025-06-06,P028,S01,52
2025-06-06,P028,S02,89
2025-06-06,P028,S03,434
2025-06-06,P028,S04,238
2025-06-06,P028,S05,132
2025-06-06,P028,S06,211
2025-06-06,P028,S07,164
2025-06-06,P028,S08,60
2025-06-06,P028,S09,180
2025-06-06,P028,S10,288
2025-06-06,P029,S01,171
2025-06-06,P029,S02,84
2025-06-06,P029,S03,325
2025-06-06,P029,S04,161
2025-06-06,P029,S05,207
2025-06-06,P029,S06,247
2025-06-06,P029,S07,77
2025-06-06,P029,S08,220
2025-06-06,P029,S09,324
2025-06-06,P029,S10,257
2025-06-06,P030,S01,150
2025-06-06,P030,S02,131
2025-06-06,P030,S03,434
2025-06-06,P030,S04,208
2025-06-06,P030,S05,107
2025-06-06,P030,S06,79
2025-06-06,P030,S07,60
2025-06-06,P030,S08,174
2025-06-06,P030,S09,247
2025-06-06,P030,S10,257
2025-06-06,P031,S01,93
2025-06-06,P031,S02,452
2025-06-06,P031,S03,137
2025-06-06,P031,S04,51
2025-06-06,P031,S05,375
2025-06-06,P031,S06,118
2025-06-06,P031,S07,282
2025-06-06,P031,S08,110
2025-06-06,P031,S09,29
2025-06-06,P031,S10,327
2025-06-06,P032,S01,47
2025-06-06,P032,S02,56
2025-06-06,P032,S03,207
2025-06-06,P032,S04,255
2025-06-06,P032,S05,68
2025-06-06,P032,S06,210
2025-06-06,P032,S07,192
2025-06-06,P032,S08,157
2025-06-06,P032,S09,38
2025-06-06,P032,S10,315
2025-06-06,P033,S01,208
2025-06-06,P033,S02,72
2025-06-06,P033,S03,178
2025-06-06,P033,S04,64
2025-06-06,P033,S05,61
2025-06-06,P033,S06,50
2025-06-06,P033,S07,64
2025-06-06,P033,S08,145
2025-06-06,P033,S09,142
2025-06-06,P033,S10,79
2025-06-06,P034,S01,111
2025-06-06,P034,S02,231
2025-06-06,P034,S03,38
2025-06-06,P034,S04,143
2025-06-06,P034,S05,115
2025-06-06,P034,S06,272
2025-06-06,P034,S07,219
2025-06-06,P034,S08,154
2025-06-06,P034,S09,186
2025-06-06,P034,S10,241
2025-06-06,P035,S01,162
2025-06-06,P035,S02,175
2025-06-06,P035,S03,54
2025-06-06,P035,S04,148
2025-06-06,P035,S05,288
2025-06-06,P035,S06,214
2025-06-06,P035,S07,144
2025-06-06,P035,S08,375
2025-06-06,P035,S09,353
2025-06-06,P035,S10,125
2025-06-06,P036,S01,162
2025-06-06,P036,S02,108
2025-06-06,P036,S03,49
2025-06-06,P036,S04,119
2025-06-06,P036,S05,94
2025-06-06,P036,S06,231
2025-06-06,P036,S07,299
2025-06-06,P036,S08,57
2025-06-06,P036,S09,73
2025-06-06,P036,S10,69
2025-06-06,P037,S01,139
2025-06-06,P037,S02,319
2025-06-06,P037,S03,190
2025-06-06,P037,S04,132
2025-06-06,P037,S05,159
2025-06-06,P037,S06,241
2025-06-06,P037,S07,68
2025-06-06,P037,S08,165
2025-06-06,P037,S09,189
2025-06-06,P037,S10,425
2025-06-06,P038,S01,119
2025-06-06,P038,S02,126
2025-06-06,P038,S03,227
2025-06-06,P038,S04,122
2025-06-06,P038,S05,182
2025-06-06,P038,S06,89
2025-06-06,P038,S07,206
2025-06-06,P038,S08,100
2025-06-06,P038,S09,167
2025-06-06,P038,S10,589
2025-06-06,P039,S01,100
2025-06-06,P039,S02,143
2025-06-06,P039,S03,87
2025-06-06,P039,S04,110
2025-06-06,P039,S05,218
2025-06-06,P039,S06,123
2025-06-06,P039,S07,112
2025-06-06,P039,S08,107
2025-06-06,P039,S09,166
2025-06-06,P039,S10,64
2025-06-06,P040,S01,112
2025-06-06,P040,S02,151
2025-06-06,P040,S03,269
2025-06-06,P040,S04,120
2025-06-06,P040,S05,38
2025-06-06,P040,S06,369
2025-06-06,P040,S07,64
2025-06-06,P040,S08,38
2025-06-06,P040,S09,14
2025-06-06,P040,S10,254
2025-06-06,P041,S01,129
2025-06-06,P041,S02,67
2025-06-06,P041,S03,263
2025-06-06,P041,S04,333
2025-06-06,P041,S05,223
2025-06-06,P041,S06,61
2025-06-06,P041,S07,119
2025-06-06,P041,S08,181
2025-06-06,P041,S09,236
2025-06-06,P041,S10,48
2025-06-06,P042,S01,263
2025-06-06,P042,S02,176
2025-06-06,P042,S03,196
2025-06-06,P042,S04,367
2025-06-06,P042,S05,276
2025-06-06,P042,S06,56
2025-06-06,P042,S07,13
2025-06-06,P042,S08,101
2025-06-06,P042,S09,132
2025-06-06,P042,S10,420
2025-06-06,P043,S01,133
2025-06-06,P043,S02,81
2025-06-06,P043,S03,279
2025-06-06,P043,S04,34
2025-06-06,P043,S05,225
2025-06-06,P043,S06,209
2025-06-06,P043,S07,71
2025-06-06,P043,S08,103
2025-06-06,P043,S09,32
2025-06-06,P043,S10,85
2025-06-06,P044,S01,179
2025-06-06,P044,S02,293
2025-06-06,P044,S03,345
2025-06-06,P044,S04,106
2025-06-06,P044,S05,377
2025-06-06,P044,S06,43
2025-06-06,P044,S07,50
2025-06-06,P044,S08,95
2025-06-06,P044,S09,206
2025-06-06,P044,S10,176
2025-06-06,P045,S01,71
2025-06-06,P045,S02,195
2025-06-06,P045,S03,137
2025-06-06,P045,S04,121
2025-06-06,P045,S05,14
2025-06-06,P045,S06,175
2025-06-06,P045,S07,82
2025-06-06,P045,S08,274
2025-06-06,P045,S09,347
2025-06-06,P045,S10,85
2025-06-06,P046,S01,79
2025-06-06,P046,S02,100
2025-06-06,P046,S03,92
2025-06-06,P046,S04,92
2025-06-06,P046,S05,150
2025-06-06,P046,S06,259
2025-06-06,P046,S07,179
2025-06-06,P046,S08,229
2025-06-06,P046,S09,151
2025-06-06,P046,S10,325
2025-06-06,P047,S01,63
2025-06-06,P047,S02,64
2025-06-06,P047,S03,243
2025-06-06,P047,S04,192
